Unnamed: 0,route_names,route_links,bus_names,bus_types,departing_time,duration,reaching_time,star_rating,prices,seats_available
1208,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30:00,04h 33m,00:03:00,4.3,850.0,24
1209,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,SRKT Travels,A/C Seater / Sleeper (2+1),18:45:00,05h 05m,23:50:00,2.2,650.0,31
1210,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sai Balaji Travels,A/C Sleeper (2+1),18:00:00,05h 09m,23:09:00,3.8,3999.0,34
1211,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Kamakshi Tours And Travels,A/C Sleeper (2+1),22:30:00,05h 30m,04:00:00,3.8,700.0,23
1212,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Kamakshi Tours And Travels,A/C Sleeper (2+1),20:45:00,05h 15m,02:00:00,3.8,600.0,22
1213,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,A/C Sleeper (2+1),21:15:00,06h 50m,04:05:00,3.4,700.0,23
1214,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:00:00,05h 00m,22:00:00,3.4,1600.0,26
1215,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,A/C Sleeper (2+1),20:10:00,07h 50m,04:00:00,3.4,1300.0,30
1216,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:30:00,05h 00m,22:30:00,3.4,1144.0,22
1217,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,NON A/C Sleeper (2+1),21:10:00,06h 50m,04:00:00,3.4,700.0,24
1218,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,NON A/C Sleeper (2+1),19:55:00,07h 35m,03:30:00,3.4,1400.0,30
1219,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Manis Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:00:00,07h 30m,04:30:00,3.2,749.0,49
1220,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Abhishek Bus,A/C Sleeper (2+1),21:15:00,05h 45m,03:00:00,3.0,900.0,25
1221,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),14:30:00,02h 40m,17:10:00,2.6,3999.0,40
1222,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sree Hari Travels,NON A/C Sleeper (2+1),20:30:00,05h 00m,01:30:00,2.6,3999.0,30
1223,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sree Hari Travels,NON A/C Sleeper (2+1),20:30:00,07h 00m,03:30:00,2.6,900.0,30
1224,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Komitla Trans lines.,NON AC Seater / Sleeper 2+1,13:00:00,07h 15m,20:15:00,2.6,930.0,13
1225,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),20:30:00,04h 20m,00:50:00,2.4,3999.0,41
1226,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00:00,04h 10m,01:10:00,2.4,1190.0,31
1227,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Varsha Travels,A/C Sleeper (2+1),21:15:00,24h 30m,21:45:00,1.6,1899.0,28
1228,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,GEETHA TRAVELS,A/C Sleeper (2+1),21:00:00,06h 30m,03:30:00,1.3,4000.0,32
1229,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,VRL Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:15:00,04h 00m,22:15:00,3.4,1100.0,48
1230,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),22:00:00,07h 00m,05:00:00,0.0,1500.0,1
1231,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Abhishek Bus,A/C Sleeper (2+1),21:00:00,04h 15m,01:15:00,0.0,3000.0,30
1232,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,VRL Travels,A/C Sleeper (2+1),21:30:00,03h 30m,01:00:00,3.4,1000.0,16
1233,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:00:00,04h 00m,21:00:00,3.4,1600.0,25
1234,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00:00,07h 00m,11:00:00,4.2,439.0,30
1235,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6204,Super Luxury (Non AC Seater 2+2 Push Back),04:30:00,06h 30m,11:00:00,3.4,439.0,33
1236,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),05:30:00,06h 30m,12:00:00,2.6,439.0,26
1237,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50182,Super Luxury (Non AC Seater 2+2 Push Back),06:00:00,07h 00m,13:00:00,3.3,439.0,33
1238,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6011,Super Luxury (Non AC Seater 2+2 Push Back),06:30:00,07h 00m,13:30:00,3.6,439.0,32
1239,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50103,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:30:00,06h 45m,14:15:00,3.8,412.0,35
1240,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6097,Super Luxury (Non AC Seater 2+2 Push Back),08:00:00,07h 15m,15:15:00,4.4,439.0,31
1241,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6019,Super Luxury (Non AC Seater 2+2 Push Back),08:15:00,07h 00m,15:15:00,4.3,439.0,28
1242,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6074,INDRA(A.C. Seater),09:00:00,06h 30m,15:30:00,2.9,526.0,35
1243,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6066,Super Luxury (Non AC Seater 2+2 Push Back),10:00:00,07h 00m,17:00:00,3.8,439.0,33
1244,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9267,INDRA(A.C. Seater),10:30:00,06h 30m,17:00:00,3.1,526.0,22
1245,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9255,Super Luxury (Non AC Seater 2+2 Push Back),11:30:00,07h 00m,18:30:00,3.8,439.0,33
1246,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),13:30:00,07h 00m,20:30:00,2.9,439.0,32
1247,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30:00,06h 30m,21:00:00,4.2,656.0,39
1248,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50013,Super Luxury (Non AC Seater 2+2 Push Back),15:30:00,07h 00m,22:30:00,3.2,439.0,24
1249,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30:00,07h 00m,23:30:00,3.4,439.0,8
1250,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 5779,Super Luxury (Non AC Seater 2+2 Push Back),17:15:00,06h 35m,23:50:00,3.2,479.0,31
1251,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 5226,Super Luxury (Non AC Seater 2+2 Push Back),17:45:00,07h 45m,01:30:00,3.7,479.0,31
1252,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 5296,Super Luxury (Non AC Seater 2+2 Push Back),18:00:00,08h 00m,02:00:00,3.7,479.0,31
1253,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 7745,Super Luxury (Non AC Seater 2+2 Push Back),18:20:00,08h 10m,02:30:00,4.2,460.0,31
1254,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 36009,Super Luxury (Non AC Seater 2+2 Push Back),18:30:00,07h 15m,01:45:00,3.7,459.0,30
1255,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,06h 35m,01:35:00,3.1,439.0,31
1256,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,06h 45m,01:45:00,3.7,439.0,33
1257,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 48484,Super Luxury (Non AC Seater 2+2 Push Back),19:20:00,07h 25m,02:45:00,3.7,467.0,29
1258,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 46152,Super Luxury (Non AC Seater 2+2 Push Back),20:00:00,07h 15m,03:15:00,2.5,388.0,31
1259,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 5273,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,06h 55m,02:55:00,3.8,439.0,35
1260,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),20:15:00,07h 00m,03:15:00,3.2,439.0,34
1261,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6558,Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,06h 10m,03:00:00,3.4,439.0,31
1262,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6017,Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,07h 00m,04:00:00,3.3,439.0,34
1263,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,07h 00m,04:45:00,3.7,439.0,32
1264,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00:00,06h 30m,04:30:00,3.5,412.0,1
1265,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9253,INDRA(A.C. Seater),22:15:00,07h 00m,05:15:00,3.5,526.0,28
1266,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50805,Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,06h 00m,04:30:00,3.8,439.0,25
1267,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6007,INDRA(A.C. Seater),22:40:00,07h 00m,05:40:00,4.1,526.0,33
1268,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6208,Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,06h 05m,04:50:00,3.9,439.0,30
1269,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9489,Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,06h 00m,05:00:00,4.0,439.0,23
1270,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15:00,05h 15m,04:30:00,4.2,656.0,33
1271,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 6238,Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,06h 00m,05:30:00,4.0,439.0,31
1272,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45:00,05h 15m,05:00:00,4.0,656.0,38
1273,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15:00,07h 45m,03:00:00,4.0,499.0,33
1274,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24:00,07h 51m,03:15:00,4.2,650.0,29
1275,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30:00,07h 55m,03:25:00,4.2,500.0,31
1276,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00:00,07h 00m,04:00:00,4.4,660.0,30
1277,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,S R Travels,Non A/C Seater / Sleeper (2+1),19:30:00,08h 00m,03:30:00,3.8,570.0,29
1278,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,S R Travels,NON A/C Sleeper (2+1),19:40:00,07h 30m,03:10:00,3.6,790.0,14
1279,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45:00,09h 00m,04:45:00,4.3,699.0,18
1280,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00:00,06h 00m,02:00:00,4.5,500.0,25
1281,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,S R Travels,A/C Seater / Sleeper (2+1),20:00:00,07h 00m,03:00:00,3.6,720.0,40
1282,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05:00,07h 55m,04:00:00,4.4,450.0,26
1283,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,CGR Travels,Non A/C Seater / Sleeper (2+1),20:10:00,08h 30m,04:40:00,4.0,550.0,21
1284,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:10:00,08h 50m,05:00:00,3.4,400.0,25
1285,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,CGR Travels,Non A/C Seater / Sleeper (2+1),20:15:00,08h 30m,04:45:00,4.1,450.0,10
1286,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15:00,07h 45m,04:00:00,3.9,450.0,24
1287,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:25:00,08h 35m,05:00:00,4.2,660.0,36
1288,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:30:00,06h 00m,02:30:00,4.2,600.0,21
1289,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),20:30:00,06h 00m,02:30:00,4.2,700.0,21
1290,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Indu Travels,Non A/C Seater / Sleeper (2+1),20:35:00,07h 50m,04:25:00,3.5,449.0,27
1291,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40:00,07h 50m,04:30:00,4.2,499.0,31
1292,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Indu Travels,A/C Sleeper (2+1),20:40:00,07h 35m,04:15:00,4.0,699.0,16
1293,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AR & BCVR Travels,A/C Sleeper (2+1),20:40:00,07h 50m,04:30:00,3.5,940.0,16
1294,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40:00,07h 20m,04:00:00,3.9,700.0,37
1295,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45:00,06h 00m,02:45:00,4.2,600.0,24
1296,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Indu Travels,Non A/C Seater / Sleeper (2+1),20:50:00,06h 50m,03:40:00,3.3,449.0,22
1297,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00:00,06h 40m,03:40:00,4.7,449.0,33
1298,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00:00,06h 15m,03:15:00,4.6,1000.0,19
1299,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,PRL BUS,Non A/C Seater / Sleeper (2+1),21:00:00,07h 15m,04:15:00,4.3,800.0,33
1300,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),21:00:00,06h 00m,03:00:00,4.2,700.0,27
1301,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,V Kaveri Travels,A/C Sleeper (2+1),21:00:00,06h 00m,03:00:00,3.1,800.0,22
1302,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,SLNS Travels,A/C Sleeper (2+1),21:00:00,06h 30m,03:30:00,4.3,900.0,21
1303,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:10:00,07h 00m,04:10:00,3.7,600.0,18
1304,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15:00,06h 45m,04:00:00,4.3,660.0,46
1305,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40:00,07h 00m,04:40:00,3.6,450.0,23
1306,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Abhishek Bus,A/C Sleeper (2+1),23:30:00,05h 00m,04:30:00,3.2,749.0,15
1307,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),08:00:00,07h 30m,15:30:00,2.9,350.0,11
1308,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Abhishek Bus,A/C Sleeper (2+1),16:25:00,08h 05m,00:30:00,2.5,900.0,17
1309,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35:00,07h 40m,03:15:00,2.5,499.0,37
1310,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:00:00,06h 00m,02:00:00,1.9,560.0,22
1311,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30:00,07h 30m,05:00:00,2.1,350.0,32
1312,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Golden Travels,A/C Seater / Sleeper (2+1),19:24:00,07h 46m,03:10:00,3.0,5000.0,1
1313,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 45776,Super Luxury (Non AC Seater 2+2 Push Back),06:30:00,08h 10m,14:40:00,3.8,555.0,30
1319,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5994,Super Luxury (Non AC Seater 2+2 Push Back),19:30:00,10h 15m,05:45:00,3.5,522.0,22
1346,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1536,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15:00,08h 00m,16:15:00,3.5,424.0,21
1347,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1623,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00:00,08h 35m,17:35:00,3.8,424.0,27
1348,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 4457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00:00,08h 30m,23:30:00,3.5,424.0,28
1349,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 9595,Lahari A/C sleeper,16:30:00,09h 05m,01:35:00,4.6,617.0,19
1350,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 2855,LAHARI A/C SLEEPER CUM SEATER,16:45:00,09h 15m,02:00:00,3.8,453.0,26
1351,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15:00,07h 15m,00:30:00,2.8,424.0,19
1352,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45:00,10h 15m,04:00:00,3.8,424.0,1
1353,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,18:25:00,08h 35m,03:00:00,3.8,464.0,36
1354,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1935,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,09h 55m,04:55:00,1.9,424.0,22
1355,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1642,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10:00,09h 30m,04:40:00,3.7,424.0,26
1356,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 8454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45:00,06h 45m,02:30:00,4.3,440.0,8
1357,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 7750,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10:00,08h 30m,04:40:00,3.8,424.0,17
1358,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1603,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,09h 00m,05:40:00,4.2,424.0,21
1359,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 1557,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,08h 05m,04:45:00,3.9,424.0,26
1360,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 2469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,07h 15m,04:15:00,4.3,427.0,5
1361,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25:00,08h 15m,05:40:00,3.3,427.0,28
1362,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45:00,07h 40m,05:25:00,3.7,464.0,35
1363,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 7769,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50:00,09h 45m,07:35:00,3.8,542.0,31
1364,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15:00,07h 40m,05:55:00,3.7,464.0,35
1365,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10:00,09h 25m,08:35:00,2.0,545.0,22
1373,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30:00,07h 55m,06:25:00,3.4,450.0,21
1394,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Vikram Travels,A/C Seater / Sleeper (2+1),21:55:00,07h 35m,05:30:00,4.6,499.0,33
